"","V1","V2","V3","V4","V5","V6"
"300",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"342",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"212",-0.100702402802775,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"254",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"396",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"293",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"66",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"297",0.292146695481001,4.67406222823919,5.47161699344641,1.87372464728218,2.13430057701156,Inf
"441",0.292146695481001,3.22715478140604,6.88748609876978,1.61800564930349,2.13430057701156,Inf
"341",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"475",0.292146695481001,3.22715478140604,5.47161699344641,3.33328111232641,2.13430057701156,Inf
"6",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"465",0.292146695481001,3.19490485295853,7.47580343535703,1.87372464728218,2.13430057701156,Inf
"261",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"391",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"434",0.292146695481001,3.22715478140604,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"73",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"40",0.182458127464271,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"302",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"58",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"158",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"218",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"307",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"60",0.292146695481001,4.39680197139872,5.27094901027651,3.33328111232641,2.13430057701156,Inf
"138",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"77",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"14",0.292146695481001,3.22715478140604,6.88748609876978,1.61800564930349,2.13430057701156,Inf
"414",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"119",0.292146695481001,4.39680197139872,6.88748609876978,3.17582496930905,2.13430057701156,Inf
"141",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"317",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"136",0.500094993497765,4.28882406194719,6.88748609876978,1.87372464728218,3.21140931189214,Inf
"316",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"161",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"359",0.292146695481001,4.67406222823919,5.47161699344641,1.87372464728218,2.13430057701156,Inf
"118",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"214",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"281",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"167",0.292146695481001,3.60259434222557,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"207",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"427",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"362",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"267",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"34",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"423",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"246",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"29",0.292146695481001,4.39680197139872,7.43839104336389,1.87372464728218,2.13430057701156,Inf
"436",0.292146695481001,3.36215019432609,6.88748609876978,3.33328111232641,2.13430057701156,Inf
"79",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"23",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"348",0.182458127464271,4.39680197139872,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"129",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"471",0.292146695481001,3.36215019432609,7.46778231991967,1.87372464728218,2.13430057701156,Inf
"229",0.292146695481001,4.67406222823919,6.88748609876978,3.17582496930905,2.13430057701156,Inf
"309",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"108",0.292146695481001,4.39680197139872,5.27094901027651,3.33328111232641,2.13430057701156,Inf
"157",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"322",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"351",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"299",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"372",0.292146695481001,3.23885184277772,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"111",0.292146695481001,4.39680197139872,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"160",0.292146695481001,3.22715478140604,5.47161699344641,1.87372464728218,2.13430057701156,Inf
"420",0.292146695481001,4.39680197139872,5.27094901027651,1.8465499606996,2.13430057701156,Inf
"203",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"314",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"413",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"221",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"107",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"43",0.292146695481001,3.22715478140604,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"360",0.292146695481001,3.36215019432609,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"145",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"32",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"494",0.292146695481001,4.39680197139872,5.27094901027651,3.33328111232641,2.13430057701156,Inf
"435",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"401",0.500094993497765,4.28882406194719,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"303",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"339",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"67",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"324",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"499",0.292146695481001,4.67406222823919,5.47161699344641,3.33328111232641,2.13430057701156,Inf
"86",0.500094993497765,4.28882406194719,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"459",0.292146695481001,5.34794075913862,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"156",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"139",0.292146695481001,4.39680197139872,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"206",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"17",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"22",0.292146695481001,4.39680197139872,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"334",0.292146695481001,4.39680197139872,5.27094901027651,3.17582496930905,2.09982159140666,Inf
"220",0.292146695481001,4.67406222823919,6.88748609876978,3.17582496930905,2.13430057701156,Inf
"20",0.292146695481001,4.91685975692136,5.47161699344641,1.87372464728218,2.13430057701156,Inf
"438",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"84",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"235",0.292146695481001,3.36215019432609,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"65",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"39",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"278",0.292146695481001,3.22715478140604,8.16093020534391,1.87372464728218,2.13430057701156,Inf
"431",0.292146695481001,4.67406222823919,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"59",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"168",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"433",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.81116222183197,Inf
"48",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"133",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"226",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"384",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"258",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"500",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"186",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"273",0.292146695481001,3.22715478140604,6.88748609876978,1.61800564930349,2.13430057701156,Inf
"147",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"445",0.292146695481001,3.22715478140604,6.88748609876978,3.33328111232641,2.13430057701156,Inf
"62",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"265",0.292146695481001,4.42264692560334,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"10",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"153",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"389",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"148",0.292146695481001,4.67406222823919,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"188",0.182458127464271,3.09018338554995,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"24",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"291",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"495",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"383",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"442",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"151",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"264",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"393",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"75",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"237",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"140",0.292146695481001,4.39680197139872,5.31762401408939,3.17582496930905,2.13430057701156,Inf
"456",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"208",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"69",0.500094993497765,4.28882406194719,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"394",0.292146695481001,3.22715478140604,6.73807017449998,1.87372464728218,2.13430057701156,Inf
"486",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"30",0.292146695481001,4.67406222823919,5.47161699344641,1.87372464728218,2.13430057701156,Inf
"31",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"313",0.292146695481001,4.39680197139872,5.27094901027651,3.33328111232641,2.13430057701156,Inf
"202",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"179",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"480",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"247",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"64",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"285",0.292146695481001,3.22715478140604,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"385",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"185",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"370",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"367",0.292146695481001,4.39680197139872,7.43839104336389,1.8465499606996,2.13430057701156,Inf
"308",0.292146695481001,3.36215019432609,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"419",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"250",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"142",0.182458127464271,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"61",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"143",0.292146695481001,3.36215019432609,7.46778231991967,1.87372464728218,2.13430057701156,Inf
"406",0.292146695481001,4.67406222823919,6.88748609876978,3.17582496930905,2.13430057701156,Inf
"363",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"234",0.292146695481001,4.39680197139872,5.27094901027651,3.33328111232641,2.13430057701156,Inf
"466",0.292146695481001,3.22715478140604,5.31762401408939,3.17582496930905,2.13430057701156,Inf
"194",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"52",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"284",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"131",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"252",0.292146695481001,4.39680197139872,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"295",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"245",0.292146695481001,4.39680197139872,5.27094901027651,3.33328111232641,2.13430057701156,Inf
"390",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"216",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"290",0.68885890403872,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"325",0.292146695481001,4.39680197139872,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"347",0.292146695481001,4.67406222823919,5.47161699344641,1.87372464728218,2.13430057701156,Inf
"165",0.292146695481001,4.39680197139872,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"377",0.292146695481001,4.67406222823919,5.47161699344641,2.79127375066604,2.13430057701156,Inf
"100",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"484",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"123",0.292146695481001,4.39680197139872,5.27094901027651,3.33328111232641,2.13430057701156,Inf
"196",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"418",0.500094993497765,4.28882406194719,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"416",0.292146695481001,4.39680197139872,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"306",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"400",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"18",-0.0422560600329148,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"231",0.292146695481001,4.67406222823919,5.47161699344641,3.33328111232641,2.13430057701156,Inf
"176",0.500094993497765,4.28882406194719,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"26",0.292146695481001,5.34794075913862,5.27094901027651,1.87372464728218,1.399677436685,Inf
"365",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"482",0.292146695481001,4.39680197139872,6.39373660760812,1.87372464728218,2.13430057701156,Inf
"36",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"405",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"378",0.292146695481001,4.39680197139872,5.27094901027651,1.61800564930349,2.13430057701156,Inf
"113",0.292146695481001,4.39680197139872,5.27094901027651,-0.73295811665682,2.09982159140666,Inf
"33",0.292146695481001,4.67406222823919,6.4565398435726,3.17582496930905,2.13430057701156,Inf
"470",0.292146695481001,4.91685975692136,5.47161699344641,1.87372464728218,2.13430057701156,Inf
"275",0.292146695481001,4.39680197139872,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"38",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"489",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"355",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"387",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"82",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"380",0.292146695481001,4.67406222823919,6.88748609876978,3.33328111232641,2.13430057701156,Inf
"178",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"230",0.292146695481001,4.67406222823919,6.88748609876978,3.33328111232641,2.13430057701156,Inf
"135",0.292146695481001,4.39680197139872,5.27094901027651,1.87372464728218,2.13430057701156,Inf
"340",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"458",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"373",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"476",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"13",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
"491",0.292146695481001,3.22715478140604,6.88748609876978,1.87372464728218,2.13430057701156,Inf
