"","V1","V2","V3","V4","V5","V6","V7"
"74",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"191",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,2.42329184053311,3.90644023812446,Inf
"113",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"108",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,3.90644023812446,Inf
"93",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"25",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"45",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"95",1.20146603235797,2.26982587399556,7.34069322907495,0.447343791755333,1.8526263754092,4.5781994336921,Inf
"196",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"199",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,5.14821131236047,Inf
"180",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"143",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"37",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"163",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"148",1.20146603235797,1.97979669810595,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"115",1.20146603235797,2.26982587399556,7.74334655889028,0.218584382615386,1.59936024931904,4.10461032639154,Inf
"9",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"84",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"63",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"125",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"112",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"48",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"158",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.5781994336921,Inf
"136",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"151",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"192",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"164",1.20146603235797,2.26982587399556,7.74334655889028,0.465151215880399,1.59936024931904,3.90644023812446,Inf
"40",1.20146603235797,2.26982587399556,7.74334655889028,0.218584382615386,1.59936024931904,4.10461032639154,Inf
"96",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,2.11350553405126,Inf
"186",1.1829076835947,2.26982587399556,7.74334655889028,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"189",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"65",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"22",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"120",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.8526263754092,3.90644023812446,Inf
"110",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"159",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"140",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.63912238557209,Inf
"36",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"47",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,3.90644023812446,Inf
"86",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"104",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"169",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"101",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"1",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"51",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.07439296282683,Inf
"126",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.10461032639154,Inf
"29",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"178",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"107",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"57",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"174",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"66",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"121",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,0.854463939883561,4.35588992912017,Inf
"182",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.08021386344648,Inf
"188",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"146",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"119",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"152",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.5781994336921,Inf
"55",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"198",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.86714219785409,Inf
"134",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"2",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"24",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"145",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"195",1.20146603235797,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"54",1.20146603235797,2.26982587399556,7.74334655889028,-1.72241987771352,1.8526263754092,4.10461032639154,Inf
"78",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"184",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"139",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"154",1.20146603235797,2.26982587399556,7.34069322907495,1.27677789939926,1.8526263754092,3.90644023812446,Inf
"200",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"100",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"137",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.5781994336921,Inf
"185",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"14",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"109",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"67",1.20146603235797,2.26982587399556,7.34069322907495,0.465151215880399,1.59936024931904,3.90644023812446,Inf
"88",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.10461032639154,Inf
"81",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"177",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"91",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"82",1.20146603235797,2.26982587399556,8.22689739446315,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"10",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"58",1.1829076835947,2.26982587399556,7.74334655889028,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"99",1.1829076835947,3.76955766376725,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"181",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"39",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.8526263754092,4.5781994336921,Inf
"127",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"75",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,3.90644023812446,Inf
"31",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"80",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"32",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"27",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"124",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"4",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.5781994336921,Inf
"89",1.1829076835947,2.26982587399556,5.97428344147388,0.218584382615386,1.59936024931904,4.10461032639154,Inf
"49",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,2.27889997989309,4.35588992912017,Inf
"128",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"83",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"170",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"79",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"13",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"28",1.20146603235797,3.10630602508503,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"176",1.1829076835947,2.26982587399556,7.74334655889028,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"114",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"179",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"130",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"71",1.20146603235797,2.26982587399556,7.34069322907495,0.447343791755333,1.8526263754092,4.5781994336921,Inf
"135",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"52",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"43",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"61",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"147",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"34",1.20146603235797,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"183",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"73",1.20146603235797,2.26982587399556,7.74334655889028,0.218584382615386,1.8526263754092,4.10461032639154,Inf
"70",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"15",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"156",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"103",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"87",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"133",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"132",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.5781994336921,Inf
"53",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"92",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"162",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"153",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"5",1.20146603235797,2.26982587399556,7.74334655889028,0.218584382615386,1.8526263754092,4.10461032639154,Inf
"98",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"123",1.1829076835947,2.26982587399556,7.74334655889028,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"172",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"35",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"129",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"3",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"7",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"166",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"18",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"116",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
"173",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,3.90644023812446,Inf
"12",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"161",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"106",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"138",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"17",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"30",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"197",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.10461032639154,Inf
"141",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"94",1.1829076835947,2.26982587399556,7.44405485792187,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"117",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"68",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"56",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"33",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,3.90644023812446,Inf
"144",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"105",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,0.662038881638695,3.90644023812446,Inf
"21",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.5781994336921,Inf
"23",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.5781994336921,Inf
"38",1.20146603235797,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"165",1.20146603235797,2.26982587399556,7.34069322907495,0.447343791755333,1.8526263754092,4.5781994336921,Inf
"85",1.1829076835947,2.26982587399556,7.34069322907495,0.643296594222147,1.59936024931904,4.35588992912017,Inf
"111",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.8526263754092,4.35588992912017,Inf
"50",1.20146603235797,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"72",1.1829076835947,2.26982587399556,7.34069322907495,0.218584382615386,1.59936024931904,4.35588992912017,Inf
"76",1.1829076835947,2.26982587399556,7.34069322907495,0.958319481036965,1.59936024931904,4.35588992912017,Inf
